timestamp,CAN_ID,speed,engine_temp,fuel_level,rpm,throttle,brake_pressure,gear,voltage,current,signal_variation,label
41,150,7.632172365335683,115.33344073075952,11.920891141395673,1395.5402420159153,76.67165238127652,77.16081290362527,2,11.633835280941543,24.65788647028684,0.9891607856098801,Attack
42,154,66.2025561367754,90.430248536162,94.60436442804254,2162.330130562449,84.45459513422936,73.21089964765778,4,12.89877632838179,34.391896514419464,0.25793940032732576,Normal
43,163,100.93154047393217,112.33503616752006,43.39276894625075,2744.302465525438,28.212601596863117,64.37329591290303,5,13.493750672074391,21.048528637574993,0.45747598666046396,Attack
44,102,119.62191411377279,77.90306501458247,19.48160332626848,3237.8010106747142,2.558745125194939,41.033549459743746,2,12.787690137226502,45.6987081514303,0.028997078000329135,Normal
45,150,51.6411808426887,71.08208973041178,93.3892515777601,785.887231908577,51.00388200268527,91.84772327053372,4,12.966691314095774,46.351897882662804,0.9304835739040551,Attack
46,106,38.4358490996091,109.2445697331925,10.452427156431188,2979.626410609425,85.60785981303934,32.894633797046794,3,12.227964535396211,22.43513939238356,0.047104082951947346,Normal
47,120,108.79839563423987,73.73983239984696,72.95710968570751,3099.5545686644987,20.78213372619382,75.01341262839317,4,11.305521614269415,30.110441166915503,0.9023214957971253,Attack
48,172,22.949055489134565,119.42623336629609,62.526302754333415,2456.4027032369977,42.112547311853845,92.66509717984287,5,11.393982075149268,48.95339897128885,0.2002967740608672,Normal
49,138,73.85146980395119,103.73982148007781,8.773466438089184,1250.1171849612042,25.64207350848887,12.838362291953187,2,13.106478885294692,41.087293944131595,0.9089121074813913,Attack
50,117,48.685730901713725,107.67248551210528,33.87487956394422,2387.1460562541124,1.3362651423909688,94.70810480191003,2,13.391730750461575,6.715953826989524,0.33066632719469136,Normal
51,103,4.929883794666634,82.2901928138933,14.993068954001066,2259.467086353586,89.8524096443347,77.60327012469907,2,13.526880946501967,3.5567947855651094,0.4767929760842482,Normal
52,188,41.67461691668373,103.69326969598441,60.44985925331613,2164.9853373537867,13.505322670899156,61.659166304119815,3,12.088208428314744,28.46757773422309,0.7109555621901129,Normal
53,159,31.82742270032095,72.16099686274787,47.711303167742884,2112.239704135144,76.67671157535068,37.33987056249622,2,13.906563413870801,42.131448483427576,0.7431650683812945,Normal
54,113,82.33093847321842,111.89128599618005,0.4275124660490959,887.8894820203191,34.660323179166056,90.42654251797599,4,12.924849837412639,37.859395447339686,0.03402998957832093,Normal
55,108,113.85485972303017,78.48120465157862,97.5710566283908,1140.1236970007767,27.76819089066652,4.40429362139133,1,11.460689864748161,31.327811414454825,0.019453733518519867,Normal
56,189,32.16566248543653,104.86790334168853,34.95846498895404,840.6623095796981,94.10288865053685,43.18290554455043,1,11.202013661700473,41.745036236092034,0.3216699268252615,Normal
57,152,97.37591269820182,81.22402506163641,25.820439283705,1348.6723968379456,65.71994867406424,75.6633897584093,3,12.634701600120563,6.508831466558068,0.511583677974012,Normal
58,101,6.643178032609143,73.42265847130214,22.244295579410267,1422.1687395573554,68.69226619214757,81.11404424571678,4,13.223222131009637,23.541574709246355,0.8733799477344129,Attack
59,183,64.57452120477758,94.07468392746972,15.881589617356784,1357.7655152256589,75.96529184538447,20.22784973308036,3,11.054191446125191,39.4666829815569,0.18095315728561923,Normal
60,191,8.46600764518735,78.46431051363948,99.91370762165099,1238.251738649612,34.09333360226642,4.760465201588104,1,11.067699486899066,7.995460236721874,0.3726747240301136,Normal
61,159,112.08395893567672,106.4721994163275,29.510946788160485,3073.9771591967615,56.36644806957732,80.28511552536013,2,12.734880498704285,18.67152341212221,0.4353975055635291,Normal
62,170,91.96215366688682,81.87829216917424,40.551349722428164,3364.978898593413,27.022334404688564,42.1892267721182,1,13.96963689752156,22.961100474906416,0.487709633247136,Normal
63,143,78.95398934455108,87.12362781179144,87.1355916178089,1644.8822580039946,83.4541515476869,14.35237300825668,1,13.212600222293078,3.75020032515741,0.7048476715316128,Normal
64,107,98.86756579495972,98.37196256322365,64.18875035428782,1567.9511208955712,59.930737929866,8.556834810813097,1,11.4546910428379,1.1260257999930134,0.909903051995111,Attack
65,146,77.70237546841958,84.24841387886558,36.86944117452725,3454.1132241337777,24.340682604111763,64.06395705134355,3,11.261611586184362,25.380945692746693,0.12908222984613194,Normal
66,134,116.27332766091494,88.89940581049808,89.8328435923853,2683.7336558302686,89.97584063217782,58.28178656023051,5,13.443002453489358,45.348887287691156,0.47020352524061715,Normal
67,177,85.67495374377258,110.78108855201933,74.97242022136001,1527.0341367617013,58.08400004838518,85.39903767014971,3,13.429331758399933,5.1313061546024885,0.9848277589653417,Attack
68,180,110.95903314986961,78.9604924780513,22.790050754169965,2997.6430240530376,49.503050325741306,3.156701227248415,5,12.370511499217844,6.473184142368632,0.5991473869089177,Normal
69,135,62.055827041276565,74.11007947409668,64.37389945999205,1706.0748358160856,3.4487586431967143,86.84272331675332,3,11.107229197741823,2.8810547527356514,0.8485933705192676,Attack
70,149,14.04772955782352,86.41788925665097,92.23984982924016,2552.944650197606,90.98020051606125,88.7243109405655,1,13.29876931754235,18.107820985034493,0.8897293614248861,Attack
71,103,63.381326570762056,91.21883835069391,49.64608784504125,3974.2191049573053,95.22739160313782,44.62996774625256,2,12.235846575961022,19.699397803174467,0.07103961751720134,Normal
72,101,15.224739367571196,97.13296410682838,73.36124028316672,1555.5803132561164,56.25986278378039,7.666644781876153,4,13.449181643728778,49.16596192439802,0.4809293526584487,Normal
73,105,71.09921750116861,88.62118480875036,97.11037439891592,3756.841002479166,44.25133536145574,94.67432046023148,5,11.432315024002609,41.143846794662586,0.9618637964250016,Attack
74,153,57.899167263319555,109.49558501114026,69.0414140895213,1622.2834499964436,35.95650660046903,7.202990532817088,3,12.389759451919133,18.27567308233511,0.14925805961993033,Normal
75,103,74.70904773993381,71.96597438342366,10.243868976608061,2391.003465311882,26.80479825360357,59.06753104461819,2,12.579165344954792,19.036429716409543,0.1884341665394994,Normal
76,153,1.2056377265797913,91.5883769099279,24.455955093128935,2109.9432635966396,57.45293378042062,49.315650267282095,4,12.108869155287273,20.81205508076989,0.5060573483467323,Normal
77,192,23.380858998643692,89.11279573282023,59.50964373426489,3241.0584682037766,12.809505301456536,83.50864563280584,2,13.969811283313092,29.517522406523046,0.13316976603771258,Normal
78,162,58.95965182945571,102.37892454034295,27.55558153719061,713.8244481869818,91.91736082451402,50.260685270595964,5,13.288676299469241,43.823712776096905,0.8599011526916163,Attack
79,117,114.06042739069618,118.3138125948698,95.75417053891398,2694.9280642403237,17.59587380578208,46.91202817060468,5,13.490442854635386,11.476240029115253,0.7627830152406523,Attack
80,189,46.03308484261901,95.51877033144311,40.53520340221738,3162.33430522088,74.55132623435173,88.06501463788919,4,11.723198374769918,12.278121260599145,0.8495704879602405,Attack
81,143,50.92464312643616,119.34384234708602,45.7230405732365,2152.5069798374175,30.68877723686515,96.40100827648361,4,12.154001968617786,49.52217059065022,0.40522288120951744,Normal
82,133,85.76353068079466,85.11246974565987,70.16020934701173,868.5241228823188,22.60710776786783,54.927010839880694,5,11.332323812396057,24.45814471609952,0.6469305773386629,Normal
83,173,72.45513087433416,71.54340662712305,52.42497313418741,1356.8175471968457,55.78691793547797,45.47239308417197,5,13.99492986918253,34.2234146944835,0.3270662444041469,Normal
84,161,35.871138011799985,78.28315837382064,38.21459668887683,2878.853295353023,76.5124981159505,83.10951432144022,1,11.772808199080572,40.41673078293576,0.06316634280432232,Normal
85,199,49.29796746809133,89.75624423872836,7.6637875154578765,3634.030849251103,72.67366689403147,83.10934613898313,4,11.301750825178068,24.465028529997983,0.7748334320266844,Normal
86,113,26.123975862867894,85.8166954594276,59.64455895078638,1975.6301245017103,23.37563508972075,31.938171608533207,4,11.61566170825611,0.8204723220046062,0.9716773992631534,Attack
87,194,115.92257509562502,74.85270654916889,86.75800307940347,2461.442122773907,33.050235026960095,57.622365542200384,5,12.714669397010546,37.48326101164519,0.28595325623207934,Normal
88,147,15.67612578688317,91.63300538453583,68.57624417600562,1299.3476285440172,86.88321830003761,15.41169813555996,3,12.007005117320775,29.155747498178147,0.28763344661338974,Normal
89,114,44.62041414797034,86.90578858297813,38.14950100469522,1942.74659912905,72.32437445164081,63.55419893793224,1,11.491879853762413,43.88630567502243,0.20654225397826642,Normal
90,171,3.100676666401343,76.13096102287193,12.772606462312941,1678.7643271967202,71.2693905352562,83.398901354285,3,12.404963808736927,40.03235768878842,0.4265876180584264,Normal
91,177,26.613539032025567,84.80585653059545,81.63381869042439,2794.3394179003326,26.8905076331891,18.75150848722249,5,13.011403897481681,19.747750148964005,0.37571614911245954,Normal
92,186,93.65653660561858,114.32180276776953,94.17483622312048,3946.4463308628883,79.20043076744355,32.30470463247518,1,12.994328827629264,2.1302111389610356,0.8848770123484863,Attack
93,161,24.141027874665536,85.102443274467,38.82729907962648,3346.5620819499018,35.84177954324378,44.893428372243285,1,11.044236543381887,27.488394949149743,0.7902752964243825,Normal
94,139,9.607608303475871,105.69777116210258,72.86421891840615,1172.5760472416482,40.139052015930986,84.50800641258141,5,13.266234834385056,49.05752252100699,0.880562301525812,Attack
95,184,56.93438158134279,100.60235398288778,41.07634398907557,2521.875076573684,28.756108900072608,73.13700112406765,2,11.723485903102642,8.572175171146862,0.9194777509646128,Attack
96,179,1.1963081681422194,91.35905812041858,50.226693885219944,732.4410023194056,12.139024703924195,31.68703882400219,2,13.766521984743063,25.361395725742042,0.6792411914071993,Normal
97,181,10.17193853115998,81.95128184018346,83.64763806164098,1364.2042039492244,42.03935629957981,24.303355367038705,4,11.41543792689585,5.992382851582656,0.643336810757679,Normal
98,152,96.91510434755702,88.45073496729728,8.342434221115358,1102.7618662113664,1.6939501922368594,69.5704710046121,5,12.198339163644368,46.96026815727603,0.46614134192497403,Normal
99,123,92.57680138315277,99.60536067355214,53.03353487867051,1674.4093817381204,45.591023942725975,47.988746504013235,5,11.936631881390229,41.36557731926225,0.08292139385445141,Normal
100,125,109.81665844858752,87.53766073746775,21.462027467122248,2875.8488916547476,72.5006438103153,59.35542245494027,3,12.47410019183676,26.8598016313996,0.4462781500827677,Normal
101,188,102.54185230928994,80.74482167871159,33.98059454957624,2247.8766092088936,96.07450327644752,64.86974592760552,5,11.940747565569168,31.936406576066457,0.3625792412903842,Normal
102,159,81.98106758877817,75.8231374445816,64.44288246422742,3765.182409402262,7.861314456603341,55.868673353191745,2,13.31371434690492,32.294612734980745,0.37842839529129957,Normal
103,140,6.279942876079541,113.98834689547826,2.722841233684836,1244.6209394697803,28.129070417549507,61.30720298820464,5,12.145926578311531,47.69205298177933,0.5014303089699959,Normal
104,128,93.9418341583989,92.01564878759528,59.38250989731627,1774.7320118887906,49.41310516117002,88.75031525124247,3,12.050396696099249,48.544807601123765,0.5272985187837762,Normal
105,114,101.46129730086726,101.2604160871465,28.34422394537497,1654.4840187736431,17.03879487019163,86.81989274774779,4,13.913719470868754,33.26208129146627,0.2160027834032867,Normal
106,144,95.88985749263453,94.52051805684026,66.94843608080721,1325.8726908597546,11.682852207630468,14.903427325942943,1,12.210359793765395,14.700524506208184,0.2748172839076387,Normal
107,164,61.01748423696313,113.62832591789817,14.158135191305421,3976.097691941856,45.231810545055055,58.6496714585824,4,11.390092752857738,31.973521975879503,0.20319424204476422,Normal
108,188,27.9482206379378,97.34674262241055,73.58116038161786,1855.2894090506904,58.073052889220676,43.93019966692437,3,11.804011843747027,27.79848209722292,0.7363951278377664,Normal
109,170,101.4395970826472,94.03907089745567,64.56397197629782,3791.7814317485945,82.02077265463622,28.552007506518486,5,13.170261272878658,39.45098072027553,0.9643846443752755,Attack
110,108,87.25953716881662,116.23004952108563,97.12418328803511,1866.6571584854632,99.78034217941787,63.114740941779836,2,11.785565962979867,43.15866840016954,0.2447416882795972,Normal
111,187,117.69134092666219,105.98447980226773,91.1235363258148,1214.3208755923133,77.42707799871847,51.08835340901226,5,13.04147468290992,31.88199143387908,0.863662771503682,Attack
112,100,18.68311173071195,75.57749536734286,28.330286319970234,917.222157389489,22.134045196632023,77.49040653297997,1,13.74448107423276,25.842938094173824,0.730240882211337,Normal
113,107,27.079749966246606,78.8852230598407,2.731657272543697,3494.471176114268,74.79780687612475,9.343098959169627,2,12.122309753030782,42.84675026165293,0.3062003107829837,Normal
114,187,25.415777985780323,109.3561431469721,65.53685611117578,612.3417416977738,53.71536243190823,30.268074937210333,4,11.577942842800438,22.31579698176086,0.5249230975854287,Normal
115,162,95.1047721145604,111.79256605899772,60.28873890046725,3875.381059187485,45.08095757034389,2.578225882776297,3,13.1503991194576,23.85784411117734,0.6099767965815756,Normal
116,110,22.428875574014178,97.25954145451482,2.7428768766446066,1963.6692412494194,93.57284939072696,74.59597536354804,4,12.313361288919062,0.8571509468749738,0.7714324311982098,Normal
117,180,7.999179578796731,97.72276139333196,12.267752920259268,1365.81022879525,70.20925869196614,91.24573330084168,1,11.138445110947819,3.593776635163276,0.5443578442953135,Normal
118,107,119.82729679027544,101.59664814257222,58.470170453598556,2661.061462753769,68.1693073543958,58.737634064863734,1,12.735362716917471,21.479201876911592,0.6557394776158656,Normal
119,134,2.9780653734178975,91.95578871413197,91.1827264043492,965.1954714266521,1.175596472760021,61.69791596660394,5,12.741412548156939,0.3805750944620434,0.32051935036716517,Normal
120,134,100.22928721906388,104.0099561741952,90.6500276513407,752.5095074822451,86.5071491379783,4.642512166359058,5,13.045118341672126,10.172946341348393,0.12330227862534027,Normal
121,132,43.844020986078334,75.42406287832078,15.148505461207485,3397.2417316834844,79.33004774103111,50.37812982362111,5,13.205797202536885,33.97944637805625,0.06009021382975743,Normal
122,104,100.99385517093783,118.06396211836932,38.45739464052495,1986.3477111886436,29.894187793044257,52.68722326182029,1,12.936866908317464,31.44279440178959,0.2918286907127229,Attack
123,140,66.5544589453374,107.50774118974608,4.320286435217402,2313.892192365862,29.211341250660873,3.8974485759422306,2,12.014915210434111,28.341962612547356,0.667776526897045,Normal
124,127,108.19574753836321,101.55871020045035,46.92718463629291,1118.4360310627271,5.3478460051900045,78.23871397495824,4,13.506142714678207,41.25618517658249,0.08910742483870304,Normal
125,106,111.1431583697552,85.81610285047404,75.30834596732056,714.984855844298,5.085642372867715,27.832013742830664,4,13.805832580665902,18.06828804734597,0.7388728023240152,Normal
126,172,1.0917817536931196,78.04777437283646,78.99727113656114,1787.2164642814635,66.85945134616813,72.34470068112499,3,11.906301454809674,32.993906986428264,0.407243636694539,Normal
127,171,9.049461119134591,90.46714819144724,49.8989466596573,2271.5118833303127,18.623761290777942,40.29253468698244,3,11.84549732045897,32.22730962215953,0.46811588714188934,Normal
128,111,30.043047548502656,103.07883702870292,9.58696747082184,3179.0071765730977,92.35478498385505,99.56461374481076,2,12.539013183170123,32.96030294136273,0.21302449493384856,Normal
129,133,80.3178499636202,101.68548717115554,38.13639751815664,2253.682000824122,84.24044280249525,21.220514620713438,5,13.957302035760602,33.695488417417124,0.6972869374242279,Normal
130,132,106.59266358138072,89.13205775327857,93.21019599743644,3238.77456190066,34.88851600321837,5.823559129060052,5,11.490086508684792,40.117925784553506,0.9704828704955036,Attack
131,147,55.193034155275534,100.66431969165649,22.96125565197147,904.0147288600986,38.00685518124355,97.99054932004886,2,12.484847850544346,30.414550905907557,0.40108387733667794,Normal
132,122,72.83677395291186,110.68741477837739,31.97544499127265,723.8697021538306,32.72765608547806,24.384201807556494,4,11.582642182003896,43.80822514376712,0.11555740988644936,Normal
133,161,22.619982335467338,71.31423861688036,74.68271754630709,1056.0133745020808,9.23949131917593,63.53311871158296,5,12.229671540386692,21.382711428459057,0.017143321814086843,Normal
134,187,96.59602006580224,92.53105239651379,73.35807888859381,3202.04244411055,3.143015765021795,37.456821981522815,4,12.136606943202446,48.6727069123515,0.866173062802415,Attack
135,136,116.07937336241636,107.92776142333955,91.22022880249324,3157.655807935455,45.21331583398973,63.96278568346602,1,12.71264950472593,1.680818048084648,0.7053136612348181,Normal
136,198,32.23187194975169,97.30722352316886,38.81186907203754,994.7873157872451,94.30401144914944,59.60585894214749,3,11.10390717784746,6.70409153805892,0.8463916736478131,Attack
137,143,59.37911419206556,102.5738043964535,51.459872387429115,608.4603038773791,91.72493208191352,70.7273881289263,5,13.421760394994447,4.185560812401046,0.3926719242644945,Normal
138,185,10.333933260764855,95.8338196302671,46.73924612204776,2898.486776742578,80.98387411213645,1.8443355976691889,3,13.128016170280736,21.913809883741823,0.6332970519993784,Normal
139,190,67.09639877555621,119.59372723411555,92.7752171022453,3493.486241350421,62.85949274430047,83.6194217154001,2,13.999525416255633,29.39416748883611,0.38785228456838616,Normal
140,134,60.33401302160166,72.73107682445192,76.93305888246348,3139.3769342856376,85.62224066914489,47.86658642202391,1,11.767225667306162,22.127483808890506,0.3286486166058731,Normal
141,164,17.33237809860931,94.55224108861887,83.14417798338482,1209.7964321527736,51.50685177315641,51.88528016714431,5,13.603397557332244,10.50708363436918,0.5903251145675737,Normal
142,198,53.047945574169006,74.57082745572589,13.309826882941088,2543.1876402886746,18.016013302063172,41.10251910401259,5,12.83105485435128,11.602113566058863,0.21846562398617286,Normal
143,146,40.09255825038759,77.98927810567852,79.18466928681599,3150.780022189394,68.41703477892318,98.93824822730471,4,11.692964643836243,40.359171442278374,0.7289822605359375,Normal
144,177,62.61970503662272,89.15191752091309,43.2978766057497,1395.4004659146385,92.06460351784953,80.15713740947037,3,11.887151443467518,2.6714985780269043,0.6337084534253883,Normal
145,102,70.2785202514559,77.77700457502436,2.3338682830647106,2347.0228047930855,1.9605097405746785,31.139337502980847,1,11.061198443614208,49.57538597616073,0.4064763529164147,Normal
146,100,1.019469432865141,118.18435829783255,6.008835274328462,1600.611413908196,25.144405220793075,78.30712747887544,4,12.030623499261909,36.035534457942894,0.2852758845160064,Normal
147,104,91.32071795394664,117.33948883625796,67.79079397348445,1289.5139606445741,26.543819127127144,43.69935272552643,1,13.698254423215124,46.05969847899777,0.3597501990553833,Normal
148,189,85.5617150234089,86.80548231103019,37.20124411459699,3893.5626436979837,9.903953861626091,87.00133426956475,1,11.225705909797533,9.141156654245192,0.3114364370986159,Normal
149,113,43.95436634478266,101.98738560188397,86.81155732234804,3694.036861354242,22.549422139854936,3.0846495264535534,2,13.784252185734887,27.960390565160274,0.36132379319673247,Normal
150,126,6.352312268258191,96.6876660296893,73.42731338758665,2059.837058330205,38.39820779114188,35.54064986524779,2,12.13881594547962,26.448027204437924,0.015925414674398897,Normal
151,108,90.59190477420604,110.77934902578843,2.1680011666961763,978.7232137239173,93.98354248483241,42.98191559617217,4,13.2225974887249,31.04057932200836,0.3403485404482851,Normal
152,178,114.62101925737589,101.37228049084712,68.6888311836002,3047.6755616222704,86.02657691267964,74.42495797272171,4,12.975637082220423,38.88405848576251,0.5408170482980735,Normal
153,114,28.818191522641705,70.0126227245281,19.235247273235622,1394.953955448771,94.60062242626168,18.23002665891229,4,13.017442872467342,35.68748322123875,0.48240875235344916,Normal
154,189,38.822953648444546,108.15871928048693,42.25825687039121,1089.8123204333308,12.057177672233921,28.62810943938451,1,12.645030150487802,19.648381278226555,0.1411894540628652,Normal
155,141,22.057546737817795,107.34240606480591,62.47352021229627,1835.351562083646,2.804846161925667,72.3880292386264,5,12.39291545679631,43.46488616647244,0.9469534873577685,Attack
156,176,69.23233480138076,95.48613527832406,87.27178412956928,2354.474332083587,10.988316441110502,7.684365920982083,2,13.784821882495653,0.7124720652994854,0.18442718599426178,Normal
157,150,18.580967357694593,115.14594866165268,45.60978883919392,841.0411543714512,91.4295634852627,20.112429476704442,5,13.040109134769624,12.661778038680726,0.5779309669274145,Normal
158,162,42.743273215365534,115.42231028452008,80.84904541911344,2501.1126556698428,15.748863853555061,75.33665623418415,3,12.843829973236765,25.973214366066404,0.3713403915865965,Normal
159,195,83.64156167211155,96.19558383521986,78.29656628006329,553.7193116691753,57.26367065725248,87.55286509328855,2,12.254732760240824,42.95706346010431,0.6733240937042855,Normal
160,151,67.21391796112181,100.39941155982689,41.45385128512583,3621.5417120758034,22.7582369860762,72.88280507965881,3,11.675237855698198,19.94549207109875,0.4357380281258354,Normal
161,195,46.37550771935223,119.82610359623362,50.09801634329028,3722.595912476033,2.0635424916799483,52.7138285130853,3,11.005460473094134,38.801710820024645,0.041011131841372284,Normal
162,103,50.42995221690503,84.94101174057087,70.04850100498132,3065.7477072914803,8.462134214257766,9.906130119077606,4,13.942157473019293,13.255196950991355,0.6338062624862293,Normal
163,193,67.45330591478753,86.23086211557387,3.1148434646939727,2132.9229300096213,70.9797022966413,82.72257429802956,1,13.269121228052082,48.4671464163518,0.9256767612277216,Attack
164,122,0.7037673464593563,79.13869513317482,89.0811413799246,1392.1369469715892,18.23664520133391,12.403899717111521,5,13.98197299586353,0.772761805817801,0.8695299913681116,Attack
